Response: 2
Response: 2
Response: 3
Response: 2
Response: 3
Response: 2
Response: 2
Response: 3
Response: 3
Response: 3
Response: 3
Response:  Yes, the child was more with her on Monday than on Thursday.
Response: 3
Response:  Yes, the child was more with her on Monday than on Tuesday and Thursday.
Response: 7
Response: 5
Response: 34
Response: 20
Response: 3
Response: 2
Response: 23
Response: 10
Response: 130
Response: 51
Response: 44
Response: 56
Response: 15
Response: 22
Response: 2
Response: 16
Response: 29
Response: 17
Response: 4
Response: 3
Response: 2
Response: 20
Response: 3
Response: 4
Response: 4
Response: 3
Response: 7
Response: 4
Response: 4
Response: 3
Response: 40
Response: 10
Response: 3
Response: 3
Response: 30 tuntia
Response: 30 tuntia
Response: 4 tuntia
Response: 20
Response: 2 tuntia
Response: 210 tuntia
Response: 20 tuntia
Response: 4 tuntia
Response: 4 + 6 = 10
Response: 21 tuntiin (6 + 7 + 3).
Response: 30 tuntia
Response: 20
Response: 20
Response: 3
Response: 20 tuntia
Response: 8 + 7 = 15
Response: 19
Response: 4
Response: 4
Response: 30
Response: 26
Response: 108
Response: 5
Response: 12
Response: 3
Response: 3
Response: 30 persikkaa.
Response: 3
Response: 14
Response: 19
Response: 22 punaista persikkaa (6 + 16), 90 keltaista persikkaa ja 16 vihreää persikkaa.
Response: 20 punaista persikkaa, 16 keltaista persikkaa.
Response:  Viherät ovat 6 + 14 = 20 ja keltainet 5 + 14 = 19. Niinpä on yhteensä 20 vihreää ja 19 keltaista persikkaa korissa.
Response: 49
Response: 36
Response: 40
Response: 4
Response: 4
Response: 4
Response: 4
Response: 76 persikkaa
Response: 4
Response:  Viisi
Response: 8
Response: 3
Response: 4 + 6 = 10
Response: 15
Response: 24
Response: 10
Response: 10
Response: 19
Response: 10
Response: 3
Response: 8
Response: 7
"Response: 19

Jerryn hyllyssä oli yhteensä 19 action-figuraa ja kirjoja."
Response: 4
Response: 9
Response: 6
Response: 5
Response: 50 lintua.
