Response:  Pilihan B: Barang itu kecil.
Response:  Pilihan B: Saya temukan sebuah senjata.
Response:  Pilihan B: Rayap itu memakan kayu rumah saya.
Response: 40%
Response:  Pilihan B: Saat itu sedang musim panas.
Response:  Pilihan B: Ia telah main lompat tali.
Response:  B. Ia keluar dari barisan itu.
Response:  Pilihan B: Bayi itu mengotori popoknya.
Response:  Pilihan B: Para penonton dengan sopan mendengarkan dalam kediaman.
Response: 2) Gadis itu memberikan apel kepada gurunya.
Response:  Pilihan B: Mereka membakar marshmallow di atas api unggun.
Response:  Pilihan B: Dia menderita gegar otak.
Response:  Pilihan B : Saya mendapat kenaikan gaji.
Response:  B. Dia kirim sebuah email massal.
Response:  Pilihan B: Ia sembuh dari penyakitnya.
Response:  Pilihan B: Ia lupa mencatatnya.
Response:  Pilihan B: Gelas itu terisi penuh.
Response:  B: Ia berpikir tentang apa yang dikatakan temannya.
Response:  Pilihan B: Saya menuduh orang lain.
Response:  Pilihan B: Salah satu mata rantai terputus.
Response:  B - Mereka menghindari diskusi tentang masalah mereka.
Response:  B. Dia bersaksi di pengadilan.
Response:  B
"Response: 
A) Ia angkat tangannya."
Response:  Pilihan B: Ia pakai kacamata.
Response:  B
"Response: 
(A) Ia tangkap murid itu menyontek."
Response:  Pilihan B: Saya kehilangan napas.
Response:  Pilihan B: Saya tutup dengan bungkus plastik.
Response:  Pilihan B: Ia ingin bolos.
Response:  B (Dia melompat dari papan loncat)
Response:  Pilihan B: Film itu mendapat ulasan buruk.
Response:  Pilihan B: Orang-orang memujinya.
Response:  Pilihan B: Dia memanjat dengan tali.
Response:  B
Response:  Pilihan B: Teman saya tiba tepat waktu.
Response:  B - Mereka menegosiasikan sebuah perjanjian.
Response:  B: Ia terkena demam.
Response:  Pilihan B: Lututnya pun memar.
Response:  Pilihan B: Balon itu terbang.
Response:  Pilihan B: Mereka pergi ke bandara udara.
Response:  Pilihan B: Jus keluar dari buah persik itu.
Response:  Pilihan B: Saya suka makanan manis.
"Response: 
Pilihan B: Pintu itu terkunci."
"Response: 
A. Produk itu telah di tes untuk kualitasnya."
Response:  Pilihan B: Debu berhamburan keluar dari lubang itu.
Response:  Pilihan B: Saudaranya telah cerai.
Response:  Pilihan B: Saya ganti baju saya.
Response:  Pilihan B: Pelanggan itu berikannya uang.
Response:  Pilihan B: Ia suruh orang-orang untuk pergi.
Response:  Pilihan B: Sudah waktunya untuk ia makan camilannya.
Response: 2 (B)
Response:  Pilihan B: Daunnya menumpuk di tanah.
Response:  B
Response:  Pilihan B: Ayahnya berhentikan mobil di sebuah pompa bensin.
Response:  Pilihan B: Ikan itu berenang menuju makanan.
Response: 2) Dia libatkan diri dalam protes.
Response:  B. Saya tuangkan pembersih ke dalamnya.
Response:  B) Kereta itu meniup peluitnya.
Response:  B) Ia tutup amplop itu.
Response:  Pilihan B: Mereka pindah ke kota yang berbeda.
Response:  Pilihan A:  Akuntan salah mengelola dana perusahaan.
Response:  Pilihan B: Saya ingin tahu waktu saat itu.
Response:  Pilihan B: Saya pengangan tangan dengan istri saya.
Response:  Pilihan B: Saya putar kunci pas itu.
Response:  Pilihan B: Apartemen itu diambil oleh pemerintah kota.
Response:  Pilihan B: Ia pikir dia melihat kilat.
Response:  B. Airnya dangkal.
Response:  B. Ia tekan tombol backspace.
Response:  B. Ia menangkan sebuah kompetisi.
Response:  Pilihan B: Halaman itu penuh dengansumutrumput liar.
Response:  B. Ia lupa nyalakan weker.
Response:  B. Ia pergi ke pantai.
Response: 40%
Response:  Pilihan B: Wasit melakukan panggilan buruk.
"Response: 
A) Saya kunci gembok itu."
"Response: 
Pilihan B: Sang ayah meraih tangan putranya."
Response:  Pilihan B: Saya menyekop salju itu untuk bersihkan jalan.
Response:  B - Kayak mereka terkena gelombang.
Response:  B. Ia menabrak sebuah pagar.
Response:  B. Saya rasakan udara dingin mengenai saya.
Response:  Pilihan B: Mereka lihat sebuah hiu.
Response:  Pilihan B: Air terciprat ke lantai.
Response:  B. Dia mengakui perselingkuhannya padanya.
Response:  Pilihan B: Saya mencipratkan air ke poster.
Response:  Pilihan B: Ia mengompol.
Response:  Pilihan B: Ayahnya memarahinya.
Response:  Pilihan B: Saya melambaikan tangan.
"Response: 
Pilihan A: Warga melakukan pemberontakan."
Response:  Pilihan B: Dia berteriak untuk pertolongan.
Response:  Pilihan B: Dia ingin belajar tentang budaya asing.
Response:  B. Rekan kerjaya bekerja lembur.
Response:  B) Dia sedang bermeditasi.
Response:  Pilihan B : Ia cuci rambutnya dengan sampo.
Response:  B - Dia merasa terinspirasi.
Response:  Pilihan B: Dia akan kuliah.
Response:  B. Rak buku itu terguncang oleh gempa bumi.
Response:  Pilihan B: Saya mereset pemutus arus di rumah saya.
Response:  B. Roller coaster itu terlihat seru.
Response:  Pilihan B: Saya hangatkan kantong popcorn itu di dalam microwave.
Response:  Pilihan B: Telah diramal adanya angin kencang.
Response:  B) Dia menyinggung penonton.
Response:  Pilihan B: Setetes darah jatuh dari jari saya.
Response:  Pilihan B: Ikan itu sudah mati.
Response:  Pilihan B: Ia telah berhenti merokok.
Response:  B. Lift itu macet di antara lantai.
Response:  Pilihan B: Ia dihukum oleh orang tuanya.
Response:  B. Pemanas air rusak.
"Response: 
Pilihan B: Anjing itu dirantai oleh pemiliknya. 
Dalam hal ini, pemilik anjing itu memiliki kesadaran bahwa anjing itu tinggal di dekat pemiliknya dan tidak perlu membuat aplikasi lain untuk menjaga anjing tersebut karena anjing itu sendiri akan tetap berada di dekat pemiliknya secara alami. Oleh karena itu, pilihan yang lebih mungkin adalah pilihan B, yaitu anjing itu dirantai oleh pemiliknya."
Response:  Berdiri di tepi kolam yang damai.
Response:  Pilihan A: Saya telpon dia balik.
Response:  Pilihan B: Berlian mereka yang mahal telah hilang dari rumah.
Response:  Pilihan B: Dada saya terasa kencang.
"Response:  Pilihan B: Bos mereka menaikkan upah mereka. 
Dalam hal ini, bos karyawan memutuskan untuk menaikkan upah mereka sendiri tanpa disetujui oleh karyawan. Hal ini tidak sesuai dengan premis bahwa karyawan menginginkan kondisi kerja yang lebih baik. Oleh karena itu, jawaban yang tepat adalah pilihan B."
Response:  Pilihan B: Aroma hangat memenuhi dapur.
Response:  B. Ia lepaskan sepatunya.
Response:  Pilihan B: Saya tutup panci itu.
Response:  Pilihan B: Saya pakai sepatu boot.
"Response:  Pilihan B: ia dituduh telah korupsi. 
Dalam kesimpulan, argumen politisi itu dianggap absurd karena tidak adanya bukti yang cukup untuk menunjukkan bahwa ia telah melakukan korupsi. Oleh karena itu, pilihan yang lebih mungkin adalah bahwa iadituduh telah korupsi tanpa memiliki bukti yang cukup untuk membuktikan hal tersebut."
Response:  B. Pasangan itu kabur untuk menikah.
Response:  Pilihan B: Ia telah mendonasikan uang untuk membuat gedung itu.
Response:  Pilihan B: Ia bantu gadis itu mencari dompet yang diinginkannya.
Response: 2) Tentara kembali bersatu dengan keluarga mereka.
"Response: 
Pilihan B: Sepasang suami Istri bertukar sumpah di depan Gedung Pengadilan."
Response:  Pilihan B: Dia tinggalkan masakan biskuitnya di oven terlalu lama.
Response:  Pilihan B: Saya berlari untuk masuk ke gedung.
Response:  Pilihan B: Alarm kebakaran berbunyi.
Response:  Pilihan B: Anak itu diusir dari rumahnya oleh ayahnya.
Response:  B) Liftnya sedang tidak bekerja.
Response:  B) Temannya belikannya makan siang.
Response:  Pilihan B: Kasirnya lupa berikan reset kepada gadis itu.
Response:  Pilihan B: Ia masuk ke rumah sakit di atas sebuah stretcher.
"Response:  Pilihan A: Negara itu sedang memperingati kemerdekaannya. 
Dalam situasi ini, warga negara akan merasa percaya diri dan senang untuk menggandung bendera nasional di luar rumah mereka untuk menunjukkan kepada masyarakat luas bahwa mereka berpartisipasi dalam acara-acara kemerdekaan. Oleh karena itu, pilihan yang lebih mungkin adalah pilihan A."
Response:  B. Mereka menginspirasi penggemarnya.
Response:  Pilihan B: Saya merasa bangga.
Response:  Pilihan B: ia lupa belajar untuk ujiannya.
Response:  Pilihan B: Tingkat kejahatan di kota meningkat.
"Response: 
B. Dia diperkenalkan kepada orang tua pacarnya."
Response:  Pilihan B: Kepala mereka terbentur.
Response:  Pilihan B: Tempat sampah itu terbuka.
Response:  Bocah itu tajamkan pensilnya.
Response:  Pilihan B: Gaun itu tidak muat dipakai wanita itu.
Response:  Pilihan B: Goresan itu meinggalkanbekas luka.
Response:  B) Ia sedang berbicara kepada dirinya sendiri.
Response:  Pilihan B: Anak itu buang rotinya.
Response:  B - Saudara perempuan itu mulai menangis.
Response:  B. Ia takut mulutnya berbau.
Response:  Pilihan B: Mereka mendapat petunjuk arah ke teater.
Response:  Pilihan B: Rekan kerjanya bantu ambil shift kerjanya.
Response:  B) Dia mencela mereka karena dikira orang gila.
Response:  Pilihan B: Ia telah hafalkan dialognya.
Response:  Pilihan B: Saya buka sebuah peta.
Response:  Pilihan B: Buah itu mengkerut.
Response:  Pilihan B: Mesinnya telah menjadi terlalu panas.
Response:  B. Dia dirawat selama beberapa hari.
Response:  Pilihan B: Dalam rumah itu dingin.
Response:  B. Ia kehilangan napas.
Response:  Pilihan B: Ia pergi dari rumahnya.
Response:  Pilihan B: Suaminya menciumnya selamat tinggal.
Response:  Pilihan B: Muridnya ragu ketika menjawab pertanyaannya.
Response:  Pilihan B: Ia pergi ke supermarket.
Response:  Pilihan B: Saya berikannya pelukan.
Response:  B. Danau itu terlihat terkontaminasi.
Response:  Pilihan B: Sepedanya telah dicuri.
Response:  B. Penggunanya gerakkan mousenya.
Response:  B
